Intra-classWorkflowProcessorHelper;WorkflowProcessorHelper;[Data Class -> WorkflowProcessorHelper, Dispersed Coupling -> WorkflowProcessorHelper.findSkeleton, Dispersed Coupling -> WorkflowProcessorHelper.toString, Feature Envy -> WorkflowProcessorHelper.getLifecycle, Feature Envy -> WorkflowProcessorHelper.getHostName, Feature Envy -> WorkflowProcessorHelper.toTasks, God Class -> WorkflowProcessorHelper]
Intra-classTestWorkflowCli;TestWorkflowCli;[Feature Envy -> TestWorkflowCli.testGetWorkflows, Feature Envy -> TestWorkflowCli.testGetWorkflowInsts, Feature Envy -> TestWorkflowCli.testGetRegisteredEvents]
Intra-classWorkflow;Workflow;[Shotgun Surgery -> Workflow.getName, Shotgun Surgery -> Workflow.getTasks, Shotgun Surgery -> Workflow.getConditions, Shotgun Surgery -> Workflow.setName, Shotgun Surgery -> Workflow.getId, Shotgun Surgery -> Workflow.setConditions, Shotgun Surgery -> Workflow.setTasks, Shotgun Surgery -> Workflow.setId]
Intra-classDataSourceWorkflowRepository;DataSourceWorkflowRepository;[Dispersed Coupling -> DataSourceWorkflowRepository.commitWorkflow, Dispersed Coupling -> DataSourceWorkflowRepository.getConfigurationByConditionId, Dispersed Coupling -> DataSourceWorkflowRepository.commitTask, Dispersed Coupling -> DataSourceWorkflowRepository.getWorkflowTaskById, Dispersed Coupling -> DataSourceWorkflowRepository.getConditions, Dispersed Coupling -> DataSourceWorkflowRepository.getWorkflows, Dispersed Coupling -> DataSourceWorkflowRepository.getRegisteredEvents, Dispersed Coupling -> DataSourceWorkflowRepository.getWorkflowById, Dispersed Coupling -> DataSourceWorkflowRepository.getWorkflowsForEvent, Dispersed Coupling -> DataSourceWorkflowRepository.getTasksByWorkflowId, Dispersed Coupling -> DataSourceWorkflowRepository.getTasks, Dispersed Coupling -> DataSourceWorkflowRepository.getConditionsByTaskName, Dispersed Coupling -> DataSourceWorkflowRepository.getWorkflowConditionById, Dispersed Coupling -> DataSourceWorkflowRepository.getConditionsByWorkflowId, Dispersed Coupling -> DataSourceWorkflowRepository.getConfigurationByTaskId, Dispersed Coupling -> DataSourceWorkflowRepository.getWorkflowByName, Dispersed Coupling -> DataSourceWorkflowRepository.getTasksByWorkflowName, Dispersed Coupling -> DataSourceWorkflowRepository.getConditionsByTaskId, Dispersed Coupling -> DataSourceWorkflowRepository.getTaskById, Feature Envy -> DataSourceWorkflowRepository.addTask, Feature Envy -> DataSourceWorkflowRepository.handleGlobalWorkflowConditions]
Intra-classWorkflowProcessorQueue;WorkflowProcessorQueue;[Brain Method -> WorkflowProcessorQueue.fromWorkflowInstance, Dispersed Coupling -> WorkflowProcessorQueue.getProcessors, Feature Envy -> WorkflowProcessorQueue.getLifecycle, Intensive Coupling -> WorkflowProcessorQueue.fromWorkflowInstance]
Intra-classMockWorkflowRepository;MockWorkflowRepository;[Dispersed Coupling -> MockWorkflowRepository.addTask, Feature Envy -> MockWorkflowRepository.addTask]
Intra-classMemoryWorkflowInstanceRepository;MemoryWorkflowInstanceRepository;[Dispersed Coupling -> MemoryWorkflowInstanceRepository.getNumWorkflowInstancesByStatus, Dispersed Coupling -> MemoryWorkflowInstanceRepository.getWorkflowInstancesByStatus, Feature Envy -> MemoryWorkflowInstanceRepository.paginateWorkflows, Refused Parent Bequest -> MemoryWorkflowInstanceRepository]
Intra-classWorkflowProcessor;WorkflowProcessor;[Dispersed Coupling -> WorkflowProcessor.isDone, God Class -> WorkflowProcessor, Shotgun Surgery -> WorkflowProcessor.getWorkflowInstance]
Intra-classMockXmlRpcWorkflowManagerClient;MockXmlRpcWorkflowManagerClient;[Feature Envy -> MockXmlRpcWorkflowManagerClient.getPrevPage, Feature Envy -> MockXmlRpcWorkflowManagerClient.getLastPage, Feature Envy -> MockXmlRpcWorkflowManagerClient.getFirstPage, Feature Envy -> MockXmlRpcWorkflowManagerClient.getNextPage, Feature Envy -> MockXmlRpcWorkflowManagerClient.paginateWorkflowInstances, Feature Envy -> MockXmlRpcWorkflowManagerClient.getWorkflowInstanceById, Feature Envy -> MockXmlRpcWorkflowManagerClient.paginateWorkflowInstances]
Intra-classXmlRpcWorkflowManager;XmlRpcWorkflowManager;[Dispersed Coupling -> XmlRpcWorkflowManager.getWorkflows, Dispersed Coupling -> XmlRpcWorkflowManager.getWorkflowInstancesByStatus, Dispersed Coupling -> XmlRpcWorkflowManager.handleEvent, Dispersed Coupling -> XmlRpcWorkflowManager.getWorkflowsByEvent, Dispersed Coupling -> XmlRpcWorkflowManager.getWorkflowInstances, Dispersed Coupling -> XmlRpcWorkflowManager.executeDynamicWorkflow, Feature Envy -> XmlRpcWorkflowManager.populateWorkflows, Feature Envy -> XmlRpcWorkflowManager.loadProperties]
Intra-classWorkflowCondition;WorkflowCondition;[Shotgun Surgery -> WorkflowCondition.getConditionInstanceClassName, Shotgun Surgery -> WorkflowCondition.setConditionId, Shotgun Surgery -> WorkflowCondition.setConditionName, Shotgun Surgery -> WorkflowCondition.getConditionName, Shotgun Surgery -> WorkflowCondition.getConditionId, Shotgun Surgery -> WorkflowCondition.isOptional, Shotgun Surgery -> WorkflowCondition.setConditionInstanceClassName, Shotgun Surgery -> WorkflowCondition.getTimeoutSeconds]
Intra-classXmlStructFactory;XmlStructFactory;[Dispersed Coupling -> XmlStructFactory.getConfigurationAsMetadata, Dispersed Coupling -> XmlStructFactory.getConfiguration, Feature Envy -> XmlStructFactory.getConfiguration, Feature Envy -> XmlStructFactory.getSimpleElementText, Feature Envy -> XmlStructFactory.getRequiredMetFields, Feature Envy -> XmlStructFactory.getWorkflowCondition, Intensive Coupling -> XmlStructFactory.getConditions, Intensive Coupling -> XmlStructFactory.getTasks]
Intra-classWorkflowState;WorkflowState;[Shotgun Surgery -> WorkflowState.getCategory, Shotgun Surgery -> WorkflowState.getName]
Intra-classPackagedWorkflowRepository;PackagedWorkflowRepository;[Brain Class -> PackagedWorkflowRepository, Brain Method -> PackagedWorkflowRepository.expandWorkflowTasksAndConditions, Dispersed Coupling -> PackagedWorkflowRepository.loadGraphs, Dispersed Coupling -> PackagedWorkflowRepository.computeWorkflowConditions, Dispersed Coupling -> PackagedWorkflowRepository.loadConfiguration, Dispersed Coupling -> PackagedWorkflowRepository.addTask, Feature Envy -> PackagedWorkflowRepository.getChildrenByTagName, Feature Envy -> PackagedWorkflowRepository.addTask, Feature Envy -> PackagedWorkflowRepository.generateRedirector, Feature Envy -> PackagedWorkflowRepository.getGlobalWorkflowConditionsTask, God Class -> PackagedWorkflowRepository, Intensive Coupling -> PackagedWorkflowRepository.expandWorkflowTasksAndConditions, Intensive Coupling -> PackagedWorkflowRepository.computeEvents, Intensive Coupling -> PackagedWorkflowRepository.addWorkflow]
Intra-classIterativeWorkflowProcessorThread;IterativeWorkflowProcessorThread;[Brain Method -> IterativeWorkflowProcessorThread.run, Dispersed Coupling -> IterativeWorkflowProcessorThread.checkTaskRequiredMetadata, Dispersed Coupling -> IterativeWorkflowProcessorThread.satisfied, Dispersed Coupling -> IterativeWorkflowProcessorThread.getTaskNameById, Feature Envy -> IterativeWorkflowProcessorThread.checkTaskRequiredMetadata, Feature Envy -> IterativeWorkflowProcessorThread.executeTaskLocally, God Class -> IterativeWorkflowProcessorThread, Intensive Coupling -> IterativeWorkflowProcessorThread.run]
Intra-classTestXmlRpcWorkflowManagerClient;TestXmlRpcWorkflowManagerClient;[Dispersed Coupling -> TestXmlRpcWorkflowManagerClient.testGetWorkflowInstanceMetadata, Intensive Coupling -> TestXmlRpcWorkflowManagerClient.TestXmlRpcWorkflowManagerClient]
Intra-classWorkflowTask;WorkflowTask;[Shotgun Surgery -> WorkflowTask.getTaskName, Shotgun Surgery -> WorkflowTask.getConditions, Shotgun Surgery -> WorkflowTask.getTaskConfig, Shotgun Surgery -> WorkflowTask.getTaskInstanceClassName, Shotgun Surgery -> WorkflowTask.getTaskId, Shotgun Surgery -> WorkflowTask.setTaskInstanceClassName, Shotgun Surgery -> WorkflowTask.setConditions, Shotgun Surgery -> WorkflowTask.setTaskName, Shotgun Surgery -> WorkflowTask.setTaskConfig, Shotgun Surgery -> WorkflowTask.setTaskId]
Intra-classTestInstanceRepoCleaner;TestInstanceRepoCleaner;[Dispersed Coupling -> TestInstanceRepoCleaner.testClean, Feature Envy -> TestInstanceRepoCleaner.setUp]
Intra-classWorkflowLifecyclesReader;WorkflowLifecyclesReader;[Dispersed Coupling -> WorkflowLifecyclesReader.readStates, Dispersed Coupling -> WorkflowLifecyclesReader.addStagesToLifecycle, Feature Envy -> WorkflowLifecyclesReader.readLifecycle]
Intra-classXmlRpcWorkflowManagerClient;XmlRpcWorkflowManagerClient;[Dispersed Coupling -> XmlRpcWorkflowManagerClient.getWorkflowsByEvent, Dispersed Coupling -> XmlRpcWorkflowManagerClient.getWorkflowInstances, Dispersed Coupling -> XmlRpcWorkflowManagerClient.getWorkflows, Dispersed Coupling -> XmlRpcWorkflowManagerClient.getWorkflowInstancesByStatus, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowInstances, Feature Envy -> XmlRpcWorkflowManagerClient.getConditionById, Feature Envy -> XmlRpcWorkflowManagerClient.getNextPage, Feature Envy -> XmlRpcWorkflowManagerClient.getLastPage, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflows, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowInstancesByStatus, Feature Envy -> XmlRpcWorkflowManagerClient.paginateWorkflowInstances, Feature Envy -> XmlRpcWorkflowManagerClient.sendEvent, Feature Envy -> XmlRpcWorkflowManagerClient.paginateWorkflowInstances, Feature Envy -> XmlRpcWorkflowManagerClient.updateWorkflowInstance, Feature Envy -> XmlRpcWorkflowManagerClient.getTaskById, Feature Envy -> XmlRpcWorkflowManagerClient.executeDynamicWorkflow, Feature Envy -> XmlRpcWorkflowManagerClient.getPrevPage, Feature Envy -> XmlRpcWorkflowManagerClient.getFirstPage, Feature Envy -> XmlRpcWorkflowManagerClient.updateMetadataForWorkflow, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowsByEvent, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowById, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowInstanceById]
Intra-classXMLWorkflowRepository;XMLWorkflowRepository;[Dispersed Coupling -> XMLWorkflowRepository.loadTasks, Dispersed Coupling -> XMLWorkflowRepository.addWorkflow, Dispersed Coupling -> XMLWorkflowRepository.loadEvents, Dispersed Coupling -> XMLWorkflowRepository.addTask, Dispersed Coupling -> XMLWorkflowRepository.loadConditions, Dispersed Coupling -> XMLWorkflowRepository.loadWorkflows, Feature Envy -> XMLWorkflowRepository.addTask, Feature Envy -> XMLWorkflowRepository.getGlobalWorkflowConditionsTask, God Class -> XMLWorkflowRepository, Intensive Coupling -> XMLWorkflowRepository.main]
Intra-classXmlRpcStructFactory;XmlRpcStructFactory;[Feature Envy -> XmlRpcStructFactory.getXmlRpcWorkflow, Feature Envy -> XmlRpcStructFactory.getXmlRpcWorkflowInstancePage, Feature Envy -> XmlRpcStructFactory.getXmlRpcWorkflowTaskConfiguration, Feature Envy -> XmlRpcStructFactory.getWorkflowInstancePageFromXmlRpc, Feature Envy -> XmlRpcStructFactory.getWorkflowConditionFromXmlRpc, Feature Envy -> XmlRpcStructFactory.getXmlRpcWorkflowTask, Feature Envy -> XmlRpcStructFactory.getWorkflowTaskFromXmlRpc, Feature Envy -> XmlRpcStructFactory.getXmlRpcWorkflowCondition, Feature Envy -> XmlRpcStructFactory.getWorkflowFromXmlRpc, God Class -> XmlRpcStructFactory]
Intra-classWorkflowTaskConfiguration;WorkflowTaskConfiguration;[Shotgun Surgery -> WorkflowTaskConfiguration.getProperties, Shotgun Surgery -> WorkflowTaskConfiguration.getProperty]
Intra-classPrioritizedQueueBasedWorkflowEngine;PrioritizedQueueBasedWorkflowEngine;[Feature Envy -> PrioritizedQueueBasedWorkflowEngine.getLifecycleForWorkflow, Feature Envy -> PrioritizedQueueBasedWorkflowEngine.persist]
Intra-classWorkflowInstancePage;WorkflowInstancePage;[Shotgun Surgery -> WorkflowInstancePage.getPageNum, Shotgun Surgery -> WorkflowInstancePage.getPageWorkflows]
Intra-classWorkflowLifecycle;WorkflowLifecycle;[Feature Envy -> WorkflowLifecycle.createState, Feature Envy -> WorkflowLifecycle.makeCopy, Shotgun Surgery -> WorkflowLifecycle.createState]
Intra-classDataSourceWorkflowInstanceRepository;DataSourceWorkflowInstanceRepository;[Dispersed Coupling -> DataSourceWorkflowInstanceRepository.getWorkflowInstances, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.getWorkflowInstanceById, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.addWorkflowInstanceMetadata, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.getWorkflowInstancesByStatus, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.getWorkflowInstanceMetadata, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.removeWorkflowInstanceMetadata, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.removeWorkflowInstance, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.getNumWorkflowInstances, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.getNumWorkflowInstancesByStatus, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.addMetadataValue, Dispersed Coupling -> DataSourceWorkflowInstanceRepository.paginateWorkflows, Feature Envy -> DataSourceWorkflowInstanceRepository.addWorkflowInstanceMetadata, Intensive Coupling -> DataSourceWorkflowInstanceRepository.updateWorkflowInstance, Intensive Coupling -> DataSourceWorkflowInstanceRepository.addWorkflowInstance, Refused Parent Bequest -> DataSourceWorkflowInstanceRepository, Tradition Breaker -> DataSourceWorkflowInstanceRepository]
Intra-classParentChildWorkflow;ParentChildWorkflow;[Feature Envy -> ParentChildWorkflow.ParentChildWorkflow, Intensive Coupling -> ParentChildWorkflow.toString, Shotgun Surgery -> ParentChildWorkflow.getGraph]
Intra-classGenericWorkflowObjectFactory;GenericWorkflowObjectFactory;[Feature Envy -> GenericWorkflowObjectFactory.getPrioritySorterFromClassName, Feature Envy -> GenericWorkflowObjectFactory.copyTask, Feature Envy -> GenericWorkflowObjectFactory.getConditionObjectFromClassName, Feature Envy -> GenericWorkflowObjectFactory.getEngineRunnerFromClassName, Feature Envy -> GenericWorkflowObjectFactory.getWorkflowEngineFromClassName, Feature Envy -> GenericWorkflowObjectFactory.getWorkflowInstanceRepositoryFromClassName, Feature Envy -> GenericWorkflowObjectFactory.getTaskObjectFromClassName, Feature Envy -> GenericWorkflowObjectFactory.copyCondition, Feature Envy -> GenericWorkflowObjectFactory.getWorkflowObjectFromClassName, Feature Envy -> GenericWorkflowObjectFactory.getWorkflowRepositoryFromClassName, God Class -> GenericWorkflowObjectFactory]
